sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,decay_rate,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
1-5b8bbd437073290001839123-pos_chain_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5b8bbd437073290001839123-pos_chain_2-generic_2,,1,neg,chain,[-1.   0.5  0.  -0.5  0.   0. ],0.878732187,0.740839472325592,0.913613157,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.  -1.  -1. ],0.742752122,[-1.   0.5  0.  -1.  -0.  -0. ],0.914250707,1,,,,,,5.71e-76,9.62e-30,2.72e-41,7.869999999999999e-45,2.321928095,2.321928095,,,1,[False  True False False False False]
1-5bcdd6be25295a0001a71beb-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bcdd6be25295a0001a71beb-ccause_2-generic_0,,1,,ccause,[ 1.   1.   0.  -0.5  0.   0. ],0.914250707,0.91695452014626,0.91695452,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,3.26e-57,1.8000000000000001e-65,3.869440362316e-312,6.640000000000001e-248,5.49e-50,6.38e-38,,,0,[False False False False False False]
1-5bcdd6be25295a0001a71beb-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bcdd6be25295a0001a71beb-collider_3-generic_1,,1,,collider,[ 0.   1.  -0.5  1.   0.  -0.5],0.878732187,0.886039423540362,0.886039424,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1.  0.  0.],1.0,0,,,,,,1.2e-69,2.21e-78,1.2099999999999999e-92,3.7e-64,7.16e-207,1.24e-202,,,0,[False False False False False False]
1-5bcdd6be25295a0001a71beb-crime_3-label-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bcdd6be25295a0001a71beb-crime_3-label,,1,,crime,[-1.  -0.5  1.  -1.   0.  -0.5],0.886039424,0.8927887465162205,0.892788747,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  0.  1. -1.  0.  0.],0.886039424,[-1. -0.  1. -1. -0.  0.],0.886039424,2,,,,,,4.5e-133,3.0500000000000003e-56,5.7e-90,1.31e-34,1.71e-301,1.6299999999999999e-277,,,2,[False  True False  True False False]
1-5bcdd6be25295a0001a71beb-pos_chain_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bcdd6be25295a0001a71beb-pos_chain_3-generic_2,,1,pos,chain,[ 1.   1.  -0.5  1.   0.  -0.5],0.789957987,0.8927887465162205,0.892788747,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],0.828501415,[ 1.  1. -0.  1.  0.  0.],0.828501415,1,,,,,,8.12e-126,7.24e-85,5.77e-130,3.79e-154,3.3e-101,3.51e-66,,,1,[False  True False False False False]
1-5be87e33a14b540001aa2ea5-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5be87e33a14b540001aa2ea5-ccause_3-generic_0,,1,,ccause,[ 0.5  0.5  0.   0.   0.  -0.5],0.851477869,0.8438262381113939,0.843826238,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,1.34e-11,2.1e-15,3.99e-101,3.13e-61,2e-20,1.14e-14,,,0,[False False False False False False]
1-5be87e33a14b540001aa2ea5-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5be87e33a14b540001aa2ea5-collider_3-generic_1,,1,,collider,[ 0.   0.5  0.   0.5  0.  -0.5],0.851477869,0.8438262381113939,0.843826238,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1.  0.  1.  0. -0.],1.0,0,,,,,,1.09e-60,1.7800000000000002e-73,2.24e-148,4.73e-174,3.06e-91,5.660000000000001e-103,,,0,[False False False False False False]
1-5be87e33a14b540001aa2ea5-crime_2-label-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5be87e33a14b540001aa2ea5-crime_2-label,,1,,crime,[-1.  -0.5  1.  -1.  -0.5 -0.5],0.860427368,0.8954583253021366,0.895458325,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.   0.   1.  -1.   0.  -0.5],0.860427368,[-1.  -0.   1.  -1.  -0.  -0.5],0.860427368,2,,,,,,1.32e-107,1.57e-98,2.5000000000000002e-105,3.31e-06,6.920000000000001e-43,1.45e-10,,,2,[False  True False  True False False]
1-5be87e33a14b540001aa2ea5-pos_chain_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5be87e33a14b540001aa2ea5-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  0.5 0.  0. ],0.878732187,0.913613157441864,0.913613157,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.   0.   0. ],0.914250707,1,,,,,,4.43e-06,0.019271478,1.59e-111,9.04e-116,5.1e-68,1.5e-57,,,1,[False  True False False False False]
1-5bfd745a8acfed00011a6975-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bfd745a8acfed00011a6975-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[1. 1. 0. 0. 0. 0.],1.0,0,,,,,,3.6499999999999994e-23,8.949999999999999e-23,9.21e-169,3.84e-134,6.15e-89,1e-91,,,0,[False False False False False False]
1-5bfd745a8acfed00011a6975-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bfd745a8acfed00011a6975-collider_3-generic_1,,1,,collider,[0.  0.5 0.  0.5 0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1. -0. -0.],1.0,0,,,,,,7.650000000000001e-56,9.08e-33,3.17e-72,1.03e-51,5.33e-45,3.6499999999999994e-52,,,0,[False False False False False False]
1-5bfd745a8acfed00011a6975-crime_control_4-nolabel_control-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bfd745a8acfed00011a6975-crime_control_4-nolabel_control,,1,control,crime,[ 1.   0.5  0.5 -0.5  0.   0. ],0.630725527,0.6077677297236319,0.609783994,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,[-1.   -0.5   1.   -0.94  0.    0.  ],0.929087579,1,,,,,,8.78e-57,0.013607495,2.0100000000000003e-27,0.515378428,2.72e-201,3.4899999999999995e-225,,,2,[False  True False  True False False]
1-5bfd745a8acfed00011a6975-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5bfd745a8acfed00011a6975-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.  -0.   0. ],0.914250707,1,,,,,,1.5e-34,3.0600000000000004e-36,1.2300000000000001e-37,8.63e-35,2.44e-85,3.2600000000000004e-70,,,1,[False  True False False False False]
1-5c3f62338cb6f5000180b697-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c3f62338cb6f5000180b697-ccause_3-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,2.15e-78,1.88e-58,1.89e-09,2.39e-10,4.98e-13,7.14e-13,,,0,[False False False False False False]
1-5c3f62338cb6f5000180b697-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c3f62338cb6f5000180b697-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,0.9142507074287456,0.914250707,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0.  1.  0.  0.5 0.  0. ],0.914250707,[-0.   1.   0.   0.5  0.   0. ],0.914250707,0,,,,,,1.4e-91,7.12e-30,8.42e-84,2.52e-12,8.73e-58,1.9499999999999998e-60,,,0,[False False False False False False]
1-5c3f62338cb6f5000180b697-crime_0-label-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c3f62338cb6f5000180b697-crime_0-label,,1,,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.889903623487364,0.889903623,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.   0.   1.  -0.5  0.   0. ],0.919417704,[-1.  -0.   1.  -0.5  0.  -0. ],0.919417704,1,,,,,,9.42e-175,1.6400000000000002e-97,8.29e-10,8.15e-23,1.59e-144,1.68e-147,,,2,[False  True False  True False False]
1-5c3f62338cb6f5000180b697-pos_chain_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c3f62338cb6f5000180b697-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.  -0.   0. ],0.914250707,1,,,,,,5.82e-59,2.49e-16,4.18e-80,1.63e-53,1.27e-07,3.21e-10,,,1,[False  True False False False False]
1-5c405aee40de0b0001437db0-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c405aee40de0b0001437db0-ccause_2-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0.  0.],1.0,0,,,,,,3.98e-63,1.22e-55,1.19e-34,2.51e-28,1.01e-78,4.26e-84,,,0,[False False False False False False]
1-5c405aee40de0b0001437db0-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c405aee40de0b0001437db0-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1. -0.  0.],1.0,0,,,,,,3.3200000000000002e-164,5.43e-81,1.44e-172,1.21e-111,1.1199999999999999e-23,5.73e-26,,,0,[False False False False False False]
1-5c405aee40de0b0001437db0-crime_control_0-nolabel_control-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c405aee40de0b0001437db0-crime_control_0-nolabel_control,,1,control,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.9221501055838477,0.922150106,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  0.  1. -1.  0.  0.],0.886039424,[-1. -0.  1. -1.  0. -0.],0.886039424,2,,,,,,8.56e-182,1.52e-155,8.890000000000001e-117,2.5199999999999997e-115,6.070000000000001e-179,1.18e-151,,,2,[False  True False  True False False]
1-5c405aee40de0b0001437db0-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c405aee40de0b0001437db0-pos_chain_3-generic_3,,1,pos,chain,[-1.  0.  0.  1.  0.  0.],0.65700283,0.8285014148574912,0.828501415,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[-1. -1.  0.  1.  0.  0.],0.616517506,[-0. -0.  0.  1.  0.  0.],0.828501415,1,,,,,,2.321928095,2.321928095,0.0,0.0,6.89e-97,8.81e-81,,,1,[False  True False False False False]
1-5c48734767be2c0001074eb6-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c48734767be2c0001074eb6-ccause_2-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0.  0. -0.],1.0,0,,,,,,1.89e-95,7.42e-88,1.04e-30,1.1200000000000001e-32,4.58e-63,2.65e-47,,,0,[False False False False False False]
1-5c48734767be2c0001074eb6-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c48734767be2c0001074eb6-collider_2-generic_1,,1,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1. -0. -1. -0.  0.],1.0,0,,,,,,6.91e-158,1.72e-61,5.07e-81,4.95e-62,1.1e-95,2.28e-92,,,0,[False False False False False False]
1-5c48734767be2c0001074eb6-crime_control_1-nolabel_control-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c48734767be2c0001074eb6-crime_control_1-nolabel_control,,1,control,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.9221501055838477,0.922150106,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  0.  1. -1.  0.  0.],0.886039424,[-1. -0.  1. -1. -0. -0.],0.886039424,2,,,,,,3.61e-205,8.73e-82,1.39e-82,6.930000000000001e-66,6.4899999999999996e-24,1.0599999999999999e-134,,,2,[False  True False  True False False]
1-5c48734767be2c0001074eb6-pos_chain_2-generic_3-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c48734767be2c0001074eb6-pos_chain_2-generic_3,,1,neg,chain,[-1.  0.  0. -1.  0.  0.],1.0,0.9142507074287456,0.914250707,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],0.914250707,[-1.   0.5 -0.  -1.  -0.   0. ],0.914250707,1,,,,,,1.23e-155,3.48e-96,3.3200000000000003e-161,3.5400000000000004e-160,4.26e-54,6.690000000000001e-58,,,1,[False  True False False False False]
1-5c5af8dfe7f42600017cde68-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c5af8dfe7f42600017cde68-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,4.0199999999999995e-104,1.18e-120,8.45e-121,1.4699999999999998e-128,1.5e-58,3.34e-56,,,0,[False False False False False False]
1-5c5af8dfe7f42600017cde68-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c5af8dfe7f42600017cde68-collider_2-generic_1,,1,,collider,[ 0.  -1.  -0.5  0.5 -1.   0. ],0.679155526,0.6984886554222364,0.698488655,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1. -0. -1. -0. -0.],1.0,0,,,,,,1.28e-227,4.25e-172,4.91e-198,3.66e-163,1.07e-56,9.1e-59,,,0,[False False False False False False]
1-5c5af8dfe7f42600017cde68-crime_2-label-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c5af8dfe7f42600017cde68-crime_2-label,,1,,crime,[-1.  -0.5  0.5 -1.   0.   0. ],0.886039424,0.886039423540362,0.886039424,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  0.  1. -1.  0.  0.],0.886039424,[-1. -0.  1. -1.  0. -0.],0.886039424,2,,,,,,2.57e-94,1.1100000000000001e-57,5.48e-75,2.1700000000000002e-32,1.1700000000000001e-210,8.1e-200,,,2,[False  True False  True False False]
1-5c5af8dfe7f42600017cde68-pos_chain_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c5af8dfe7f42600017cde68-pos_chain_2-generic_2,,1,neg,chain,[-0.5  0.5 -0.5 -0.5  0.5 -0.5],0.789957987,0.6944949536696107,0.8,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1.  1. -1. -1. -1. -1.],0.65700283,[-1.  1. -0. -0. -0. -0.],0.757464375,1,,,,,,1.4200000000000002e-194,4.15e-119,2.321928095,2.321928095,2.321928095,2.321928095,,,1,[False  True False False False False]
1-5c665e1948985d0001f09675-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c665e1948985d0001f09675-ccause_3-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0.  0. -0.],1.0,0,,,,,,1.33e-102,1.61e-93,1.43e-33,1.5099999999999999e-30,5.68e-40,1.03e-33,,,0,[False False False False False False]
1-5c665e1948985d0001f09675-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c665e1948985d0001f09675-collider_2-generic_1,,1,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1. -0. -1.  0. -0.],1.0,0,,,,,,7.53e-148,6.23e-141,2.59e-64,1.41e-95,1.46e-60,2.6e-62,,,0,[False False False False False False]
1-5c665e1948985d0001f09675-crime_control_5-nolabel_control-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c665e1948985d0001f09675-crime_control_5-nolabel_control,,1,control,crime,[-0.5  0.   0.5 -1.   0.   0. ],0.838835407,0.850373599583855,0.8503736,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.   0.   1.  -0.5  0.   0. ],0.919417704,[-1.  -0.   1.  -0.5 -0.   0. ],0.919417704,1,,,,,,9.59e-164,5.9800000000000004e-123,4.25e-17,5.16e-06,8.48e-106,1.8599999999999998e-140,,,2,[False  True False  True False False]
1-5c665e1948985d0001f09675-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c665e1948985d0001f09675-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,0.91695452014626,0.91695452,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],0.828501415,[ 1.  1.  0.  1. -0.  0.],0.828501415,1,,,,,,2.44e-113,3.66e-87,1.08e-79,1.14e-81,4.27e-65,5.11e-64,,,1,[False  True False False False False]
1-5c6aeae949b7f0000120b170-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c6aeae949b7f0000120b170-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0. -0. -0.],1.0,0,,,,,,2.33e-89,3.64e-93,4.59e-85,4.26e-84,2.632731e-317,1.6700000000000003e-247,,,0,[False False False False False False]
1-5c6aeae949b7f0000120b170-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c6aeae949b7f0000120b170-collider_3-generic_1,,1,,collider,[0.  1.  0.  0.5 0.  0. ],0.914250707,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1.  0.  1. -0.  0.],1.0,0,,,,,,3.76e-78,6.98e-70,1.19e-91,4.38e-85,3.06e-92,1.2600000000000001e-99,,,0,[False False False False False False]
1-5c6aeae949b7f0000120b170-crime_control_0-nolabel_control-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c6aeae949b7f0000120b170-crime_control_0-nolabel_control,,1,control,crime,[-1.  -0.5  0.5 -0.5  0.   0. ],0.919417704,0.8817375208021835,0.881737521,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.   0.   1.  -0.5  0.   0. ],0.919417704,[-1.  -0.   1.  -0.5 -0.  -0. ],0.919417704,1,,,,,,3.41e-38,9.84e-07,2.67e-53,4.49e-34,8.980000000000001e-123,1.16e-121,,,2,[False  True False  True False False]
1-5c6aeae949b7f0000120b170-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c6aeae949b7f0000120b170-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  0.5 0.  0. ],0.878732187,0.913613157441864,0.913613157,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.   0.   0. ],0.914250707,1,,,,,,2.04e-56,1.83e-18,1.12e-61,3.17e-65,2.31e-49,3.35e-37,,,1,[False  True False False False False]
1-5c86addf4b443c000103ad14-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c86addf4b443c000103ad14-ccause_3-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0.  0.  0.  0.],1.0,0,,,,,,9.31e-281,6.233287e-317,6.2699999999999996e-40,5.65e-41,2.11e-21,5.29e-20,,,0,[False False False False False False]
1-5c86addf4b443c000103ad14-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c86addf4b443c000103ad14-collider_3-generic_1,,1,,collider,[0.  0.5 0.  0.5 0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1. -0.  1.  0. -0.],1.0,0,,,,,,6.59e-126,3.1199999999999997e-141,1.24e-51,2.33e-37,2.22e-73,8.6e-74,,,0,[False False False False False False]
1-5c86addf4b443c000103ad14-crime_control_2-nolabel_control-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c86addf4b443c000103ad14-crime_control_2-nolabel_control,,1,control,crime,[-1.  -0.5  0.5 -0.5  0.   0. ],0.919417704,0.8817375208021835,0.881737521,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,[-1.  -0.5  1.  -1.  -0.   0. ],0.919417704,1,,,,,,3.3200000000000002e-164,0.005487142,1.93e-60,0.015254371,1.44e-96,1.68e-113,,,2,[False  True False  True False False]
1-5c86addf4b443c000103ad14-pos_chain_2-generic_3-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c86addf4b443c000103ad14-pos_chain_2-generic_3,,1,neg,chain,[-1.   0.5  0.  -1.   0.   0. ],0.914250707,0.8825559560970593,0.882028642,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1.   1.   0.  -1.   0.  -0.5],0.808258753,[-1.    1.   -0.   -1.   -0.12 -0.49],0.807913929,1,,,,,,1.01e-143,0.000620989,6.99e-75,1.0400000000000001e-70,0.850684572,0.55571328,,,1,[False  True False False False False]
1-5c8a4f339917780016a4ee43-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c8a4f339917780016a4ee43-ccause_3-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0. -0.  0.],1.0,0,,,,,,7.59e-42,1.9e-32,6.97e-66,8.34e-62,1.95e-05,1.67e-08,,,0,[False False False False False False]
1-5c8a4f339917780016a4ee43-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c8a4f339917780016a4ee43-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1. -0.  0.],1.0,0,,,,,,1.1999999999999998e-38,4.54e-24,9.29e-17,8.510000000000001e-21,1.1700000000000001e-29,3.39e-33,,,0,[False False False False False False]
1-5c8a4f339917780016a4ee43-crime_4-label-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c8a4f339917780016a4ee43-crime_4-label,,1,,crime,[ 1.  -0.5  1.  -1.   0.   0. ],0.66775068,0.6790166623790216,0.679016662,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  0.  1. -1.  0.  0.],0.886039424,[-1. -0.  1. -1. -0.  0.],0.886039424,2,,,,,,9.7e-238,1.78e-143,5.95e-120,1.09e-108,1.4200000000000002e-35,3.21e-37,,,2,[False  True False  True False False]
1-5c8a4f339917780016a4ee43-pos_chain_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,1-5c8a4f339917780016a4ee43-pos_chain_2-generic_2,,1,neg,chain,[-1.  -0.5  0.  -1.   0.   0. ],0.914250707,0.91695452014626,0.915293611,0.5,0,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1.  0.  0. -1.  0.  0.],1.0,[-1.    0.01 -0.   -1.   -0.    0.  ],0.998285014,0,,,,,,3.35e-42,0.081309357,2.19e-84,1.73e-68,1.59e-15,1.11e-15,,,1,[False  True False False False False]
