sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
4-5bb511c6689fc5000149c703-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb511c6689fc5000149c703-crime_1-incongruent,,4,,crime,[ 0.5  0.  -1.   0.   1.  -0.5],0.876908509,0.838835407194924,0.838835407,0.5,1,0.5,3,LC_discrete_&_1289,[ 0.5  0.  -0.5  0.   0.5 -0.5],[ 0.   0.  -0.5  0.   0.5  0. ],0.876908509,[ 0.   0.  -0.5 -0.   0.5 -0. ],0.876908509,1,,,,,,7.63e-29,3.5e-184,1.33e-118,1.0800000000000001e-184,4.38e-147,4.33e-117,,,2,[False False False False  True  True]
4-5bb511c6689fc5000149c703-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb511c6689fc5000149c703-dampened_3-generic_2,,4,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,0.91695452014626,0.91695452,0.5,1,0.5,3,LC_discrete_&_1290,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   0.5  0.   0. ],0.814304662,[-1.  -0.5 -0.   0.5  0.  -0. ],0.814304662,1,,,,,,1.2799999999999998e-140,1.6100000000000001e-37,8.63e-148,5.74e-12,4.46e-149,1.1600000000000001e-177,,,1,[False  True False False False False]
4-5bb511c6689fc5000149c703-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb511c6689fc5000149c703-finance_1-congruent,,4,,finance,[ 0.5  1.   0.   0.  -1.   0.5],0.91695452,0.886039423540362,0.886039424,0.5,0,0.5,3,LC_discrete_&_1291,[ 0.   1.   0.   0.  -1.   0.5],[ 0.   1.  -0.5  0.  -1.   0.5],0.91695452,[ 0.   1.  -0.5  0.  -1.   0.5],0.91695452,0,,,,,,1.3699999999999998e-138,1.65e-121,7.91e-97,1.0999999999999999e-89,9.950000000000001e-97,4e-166,,,1,[ True False False False False False]
4-5bb64eb80b5da70001c7cfca-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb64eb80b5da70001c7cfca-ccause_3-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,0.8787321874818335,0.878732187,0.5,0,0.5,3,LC_discrete_&_1292,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[ 1.   1.  -0.   0.5 -0.   0.5],0.878732187,0,,,,,,1.38e-209,6.86e-193,6e-73,3.2300000000000004e-123,1.16e-68,1.9400000000000002e-156,,,0,[False False False False False False]
4-5bb64eb80b5da70001c7cfca-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb64eb80b5da70001c7cfca-collider_2-generic_1,,4,,collider,[ 0.5 -0.5 -0.5  0.   0.5  0. ],0.757464375,0.8492443277111181,0.849244328,0.5,0,0.5,3,LC_discrete_&_1293,[ 0 -1  0 -1  0  0],[ 0.5 -0.5  0.  -0.5  0.   0. ],0.851477869,[ 0.5 -0.5 -0.  -0.5  0.  -0. ],0.851477869,0,,,,,,6.75e-20,1.65e-49,1.43e-27,3.0099999999999997e-40,1.39e-36,4.16e-38,,,0,[False False False False False False]
4-5bb64eb80b5da70001c7cfca-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb64eb80b5da70001c7cfca-crime_0-congruent,,4,,crime,[ 0.  -0.5  0.5  0.5  0.5  1. ],0.642359151,0.6858595687812283,0.685859569,0.5,3,0.5,3,LC_discrete_&_1294,[ 0.5  0.5  0.5  1.   0.5 -1. ],[ 0.   0.5  0.5  1.   0.  -0.5],0.867932364,[-0.   0.5  0.5  1.   0.  -0.5],0.867932364,3,,,,,,1.8699999999999998e-52,8.46e-75,1.0600000000000001e-179,5.73e-211,6.53e-101,2.86e-42,,,5,[ True  True  True False  True  True]
4-5bb64eb80b5da70001c7cfca-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb64eb80b5da70001c7cfca-dampened_1-generic_2,,4,,dampened,[ 0.5  0.  -0.5 -0.5  0.   0.5],0.700575264,0.7697169067640808,0.769716907,0.5,1,0.5,3,LC_discrete_&_1295,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  0.5 0.  0.5],0.796580949,[1.  0.5 0.  0.5 0.  0.5],0.796580949,1,,,,,,3.53e-89,1.61e-58,3.11e-114,1.58e-16,4.59e-114,5.63e-144,,,1,[False  True False False False False]
4-5bb64eb80b5da70001c7cfca-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bb64eb80b5da70001c7cfca-finance_0-incongruent,,4,,finance,[0.5 0.5 0.  0.  0.5 0.5],0.837778579,0.8769085090206673,0.881729637,0.5,1,0.5,3,LC_discrete_&_1296,[ 0.5  0.5 -0.5  0.5  1.   0. ],[ 0.5  0.5 -0.5  0.5  0.5  0.5],0.885292133,[ 0.5   0.5  -0.46  0.5   0.5   0.5 ],0.885108747,1,,,,,,7.2053435152044e-310,1.57e-176,0.370783756,1.67e-49,1.22e-40,1.5e-47,,,4,[False  True  True  True False  True]
4-5bc1c9dd9fffb200019bebe1-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1c9dd9fffb200019bebe1-ccause_3-generic_0,,4,,ccause,[ 1.   1.   0.5 -0.5  0.   0.5],0.851477869,0.8643353105061596,0.864335311,0.5,0,0.5,3,LC_discrete_&_1297,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0.  0. -0.  0.],1.0,0,,,,,,6.830000000000001e-57,1.54e-64,8.81e-211,4.3699999999999997e-113,5.24e-222,3.47e-139,,,0,[False False False False False False]
4-5bc1c9dd9fffb200019bebe1-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1c9dd9fffb200019bebe1-collider_3-generic_1,,4,,collider,[0. 1. 0. 1. 0. 0.],1.0,0.9142507074287456,0.914250707,0.5,0,0.5,3,LC_discrete_&_1298,[0 1 0 1 0 0],[0.5 1.  0.  1.  0.  0. ],0.914250707,[0.5 1.  0.  1.  0.  0. ],0.914250707,0,,,,,,7.29e-56,8.44e-159,1.3400000000000001e-179,3.44e-182,5.83e-213,3.4500000000000004e-257,,,0,[False False False False False False]
4-5bc1c9dd9fffb200019bebe1-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1c9dd9fffb200019bebe1-crime_0-congruent,,4,,crime,[ 0.   0.   1.  -0.5  0.   0. ],1.0,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_&_1299,[ 0.   0.   1.  -0.5  0.   0. ],[ 0.   0.   1.  -0.5 -0.5  0. ],0.910557281,[-0.  -0.   1.  -0.5 -0.5  0. ],0.910557281,0,,,,,,5.71e-236,3.41e-172,2.23e-120,3.72e-84,9.59e-82,1.7800000000000002e-56,,,0,[False False False False False False]
4-5bc1c9dd9fffb200019bebe1-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1c9dd9fffb200019bebe1-dampened_1-generic_2,,4,,dampened,[1.  0.  0.5 1.  0.  0. ],0.882555956,0.7802823127989794,0.780282313,0.5,0,0.5,3,LC_discrete_&_1300,[ 1.  -0.5  0.   1.   0.   0. ],[ 0.5 -0.5 -0.5  1.  -0.5  0. ],0.85616101,[ 0.5 -0.5 -0.5  1.  -0.5 -0. ],0.85616101,0,,,,,,5.85e-166,9.26e-20,1.2799999999999999e-48,2.59e-36,5.5e-223,9.959999999999999e-76,,,1,[False  True False False False False]
4-5bc1c9dd9fffb200019bebe1-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1c9dd9fffb200019bebe1-finance_0-incongruent,,4,,finance,[ 0.  -0.5  1.   0.5  1.   0. ],0.916375799,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_1301,[ 0.  -0.5  0.5  0.5  1.   0. ],[ 0.  -0.5  1.   0.5  1.   0. ],0.916375799,[ 0.  -0.5  1.   0.5  1.   0. ],0.916375799,1,,,,,,0.0,2.2e-154,1.96e-22,8.02e-25,8.31e-261,2.4300000000000004e-181,,,2,[False False  True  True False False]
4-5bc1f0157870b900012dcb8a-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1f0157870b900012dcb8a-ccause_1-generic_0,,4,,ccause,[0.  0.5 0.  0.  0.  0. ],0.808258753,0.7418011102528388,0.74180111,0.5,0,0.5,3,LC_discrete_&_1302,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[1.  1.  0.  0.5 0.  0.5],0.878732187,0,,,,,,5.61e-215,1.6e-241,4.93e-114,6.68e-102,5.85e-196,1.1399999999999999e-214,,,0,[False False False False False False]
4-5bc1f0157870b900012dcb8a-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1f0157870b900012dcb8a-collider_1-generic_1,,4,,collider,[ 0.  -0.5  0.   0.5  0.   0. ],0.728836928,0.7038255611204538,0.703825561,0.5,0,0.5,3,LC_discrete_&_1303,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1.  0.  0.],1.0,0,,,,,,1.21e-27,1.69e-07,1.9699999999999998e-61,1.03e-19,1.88e-151,4.52e-139,,,0,[False False False False False False]
4-5bc1f0157870b900012dcb8a-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1f0157870b900012dcb8a-crime_1-incongruent,,4,,crime,[ 0.5 -0.5 -1.  -0.5  0.5 -0.5],0.918350342,0.9211889593760899,0.921188959,0.5,2,0.5,3,LC_discrete_&_1304,[ 0.5 -0.5 -0.5 -0.5  0.5 -0.5],[ 0.5 -0.5 -1.  -0.5  1.  -0.5],0.884529946,[ 0.5 -0.5 -1.  -0.5  1.  -0.5],0.884529946,2,,,,,,1.15e-120,2.79e-71,1.7999999999999998e-48,1.6900000000000002e-124,1.63e-72,2.72e-79,,,6,[ True  True  True  True  True  True]
4-5bc1f0157870b900012dcb8a-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1f0157870b900012dcb8a-dampened_1-generic_2,,4,,dampened,[1.  0.5 0.  0.5 0.  0. ],0.814304662,0.913613157441864,0.913613157,0.5,1,0.5,3,LC_discrete_&_1305,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  0.5 0.  0.5],0.796580949,[1.  0.5 0.  0.5 0.  0.5],0.796580949,1,,,,,,0.0,2.720734e-317,1.59e-211,4.73e-215,5.68e-235,2.6599999999999998e-30,,,1,[False  True False False False False]
4-5bc1f0157870b900012dcb8a-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bc1f0157870b900012dcb8a-finance_1-congruent,,4,,finance,[-0.5  0.5  0.   0.   1.   0.5],0.912961172,0.8327515979985818,0.832751598,0.5,2,0.5,3,LC_discrete_&_1306,[-0.5  0.5  0.   0.   0.5  0.5],[0.  0.5 0.5 0.  0.5 0. ],0.849244328,[0.  0.5 0.5 0.  0.5 0. ],0.849244328,2,,,,,,3.3100000000000006e-210,3.5900000000000004e-85,1.8199999999999999e-34,4.51e-34,1.52e-261,1.25e-206,,,2,[ True False False False False  True]
4-5bf1ecfcaf38d100016c1171-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5bf1ecfcaf38d100016c1171-ccause_2-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,0.8787321874818335,0.878732187,0.5,0,0.5,3,LC_discrete_&_1307,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[1.  1.  0.  0.5 0.  0.5],0.878732187,0,,,,,,4.8e-107,6.610000000000001e-79,5.3800000000000004e-167,2.4200000000000003e-157,1.42e-139,2.57e-155,,,0,[False False False False False False]
4-5bf1ecfcaf38d100016c1171-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5bf1ecfcaf38d100016c1171-collider_3-generic_1,,4,,collider,[0.  0.5 0.  1.  0.  0. ],0.914250707,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_&_1308,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1. -0.  1. -0.  0.],1.0,0,,,,,,5.46e-56,1.69e-59,1.6e-94,1.51e-76,1.55e-194,7.2e-142,,,0,[False False False False False False]
4-5bf1ecfcaf38d100016c1171-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bf1ecfcaf38d100016c1171-crime_1-incongruent,,4,,crime,[-0.5  0.5 -0.5 -0.5  0.5 -0.5],0.843826238,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_1309,[ 0.   0.  -0.5 -0.5  0.  -0.5],[-0.5  0.5 -0.5 -0.5  0.5 -0.5],0.843826238,[-0.5  0.5 -0.5 -0.5  0.5 -0.5],0.843826238,1,,,,,,4.2700000000000005e-124,3.73e-68,1.9e-241,3.35e-197,1.73e-204,9.61e-226,,,1,[False False False False  True False]
4-5bf1ecfcaf38d100016c1171-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5bf1ecfcaf38d100016c1171-dampened_2-generic_2,,4,,dampened,[-1.   0.5  0.  -0.5  0.   0. ],0.814304662,0.913613157441864,0.913613157,0.5,1,0.5,3,LC_discrete_&_1310,[-1.  -0.5  0.  -1.   0.   0. ],[-1.   0.5  0.  -0.5  0.  -0.5],0.796580949,[-1.   0.5  0.  -0.5 -0.  -0.5],0.796580949,1,,,,,,6.53e-165,1.49e-81,1.66e-108,8.82e-71,5.609999999999999e-199,3.85e-60,,,1,[False  True False False False False]
4-5bf1ecfcaf38d100016c1171-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5bf1ecfcaf38d100016c1171-finance_1-congruent,,4,,finance,[ 1.   1.   0.   0.  -1.   0.5],0.849244328,0.8651600275073517,0.865160028,0.5,0,0.5,3,LC_discrete_&_1311,[ 0.5  0.5  0.   0.  -0.5  0.5],[ 0.5  0.5  0.   0.  -0.5  0.5],1.0,[ 0.5  0.5 -0.   0.  -0.5  0.5],1.0,0,,,,,,7.2e-36,1.03e-89,2.24e-44,1.2e-155,1.09e-178,2.33e-95,,,2,[ True False False False False  True]
4-5c0e104111d18f0001995175-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5c0e104111d18f0001995175-ccause_3-generic_0,,4,,ccause,[ 1.  -1.   0.5  0.5  0.   0. ],0.636196562,0.6487499133428956,0.648749913,0.5,0,0.5,3,LC_discrete_&_1312,[1 1 0 0 0 0],[1.  1.  0.  0.  0.  0.5],0.914250707,[ 1.   1.   0.   0.  -0.   0.5],0.914250707,0,,,,,,4.02e-78,6.47e-95,0.0,1.0099999999999999e-199,1.73e-94,1.88e-72,,,0,[False False False False False False]
4-5c0e104111d18f0001995175-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5c0e104111d18f0001995175-collider_1-generic_1,,4,,collider,[0. 1. 0. 1. 0. 0.],0.51492875,0.5149287499273341,0.51492875,0.5,0,0.5,3,LC_discrete_&_1313,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1.  0. -0.],1.0,0,,,,,,2.81e-197,6.490000000000001e-163,1.83e-49,5.94e-50,5.98e-182,4.66e-238,,,0,[False False False False False False]
4-5c0e104111d18f0001995175-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c0e104111d18f0001995175-crime_0-congruent,,4,,crime,[-1.  1.  1. -1.  0.  0.],1.0,0.8933996418221948,0.893399642,0.5,0,0.5,3,LC_discrete_&_1314,[-1  1  1 -1  0  0],[-1.   1.   1.  -1.  -0.5 -0.5],0.893399642,[-1.   1.   1.  -1.  -0.5 -0.5],0.893399642,0,,,,,,3.22e-200,1.49e-90,6.629999999999999e-172,0.000129216,1.5700000000000002e-132,1.0799999999999998e-242,,,1,[False False False  True False False]
4-5c0e104111d18f0001995175-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5c0e104111d18f0001995175-dampened_1-generic_2,,4,,dampened,[ 0.   0.   0.   0.  -0.5 -0.5],0.724569303,0.7350935285869913,0.735093529,0.5,1,0.5,3,LC_discrete_&_1315,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  0.5 0.  0. ],0.814304662,[ 1.   0.5 -0.   0.5 -0.  -0. ],0.814304662,1,,,,,,2.1399999999999997e-52,1.66e-50,2.7200000000000003e-156,1.5399999999999998e-30,2.6899999999999997e-190,3.47e-141,,,1,[False  True False False False False]
4-5c0e104111d18f0001995175-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c0e104111d18f0001995175-finance_0-incongruent,,4,,finance,[ 0.  0. -1. -1. -1. -1.],0.594809792,0.6545753601461213,0.65457536,0.5,1,0.5,3,LC_discrete_&_1316,[ 0.   0.  -0.5 -0.5  1.   0. ],[ 0.   0.  -1.  -0.5  1.   0. ],0.913613157,[-0.   0.  -1.  -0.5  1.  -0. ],0.913613157,1,,,,,,1.51e-251,3.78e-160,1.29e-14,2.27e-130,5.5199999999999995e-174,2.9e-162,,,1,[False False  True False False False]
4-5c3885dcf5ebd5000184defb-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5c3885dcf5ebd5000184defb-ccause_3-generic_0,,4,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8126828376836612,0.812682838,0.5,0,0.5,3,LC_discrete_&_1317,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[ 1.   1.   0.   0.5 -0.   0.5],0.878732187,0,,,,,,2.67e-83,2.24e-76,1.49e-144,0.000408802,4.680000000000001e-224,3.1900000000000003e-31,,,0,[False False False False False False]
4-5c3885dcf5ebd5000184defb-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5c3885dcf5ebd5000184defb-collider_1-generic_1,,4,,collider,[ 0.  -0.5  0.  -1.   0.   0. ],0.914250707,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_&_1318,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1.  0. -1. -0.  0.],1.0,0,,,,,,3.79e-160,0.0,6.02e-05,0.0,1.4100000000000001e-73,0.0,,,0,[False False False False False False]
4-5c3885dcf5ebd5000184defb-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c3885dcf5ebd5000184defb-crime_0-congruent,,4,,crime,[-0.5  1.   0.5 -1.   0.  -0.5],0.881737521,0.8892302448756577,0.889230245,0.5,0,0.5,3,LC_discrete_&_1319,[-0.5  0.5  0.5 -1.   0.   0. ],[-0.5  0.5  0.5 -1.   0.   0. ],1.0,[-0.5  0.5  0.5 -1.  -0.   0. ],1.0,0,,,,,,1.8600000000000003e-164,2.15e-130,1.69e-206,4.28e-94,3.22e-75,2.09e-306,,,2,[False  True False  True False False]
4-5c3885dcf5ebd5000184defb-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5c3885dcf5ebd5000184defb-dampened_3-generic_2,,4,,dampened,[-0.5  0.   0.   0.5  0.   0. ],0.85616101,0.8675467642934956,0.867546764,0.5,1,0.5,3,LC_discrete_&_1320,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   0.5  0.   0. ],0.814304662,[-1.  -0.5  0.   0.5  0.   0. ],0.814304662,1,,,,,,6.01e-130,1.33e-13,4.75e-53,5.65e-39,4.54e-168,2.94e-168,,,1,[False  True False False False False]
4-5c3885dcf5ebd5000184defb-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c3885dcf5ebd5000184defb-finance_0-incongruent,,4,,finance,[ 0.  -0.5  0.  -0.5  0.5  0. ],0.881737521,0.8724846573873324,0.872484657,0.5,1,0.5,3,LC_discrete_&_1321,[ 0.  -1.  -0.5 -0.5  0.5  0. ],[ 0.  -0.5 -0.5  0.   0.5  0. ],0.881737521,[-0.  -0.5 -0.5 -0.   0.5  0. ],0.881737521,1,,,,,,5.58e-159,3.88e-113,3.04e-248,1.9799999999999997e-197,7.13e-160,1.15e-202,,,2,[False False  True  True False False]
4-5c7e388fffd1190017be7f83-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5c7e388fffd1190017be7f83-ccause_3-generic_0,,4,,ccause,[ 0.   0.  -0.5 -0.5  0.5  0.5],0.702955737,0.6743305263605353,0.674330526,0.5,0,0.5,3,LC_discrete_&_1322,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[ 1.   1.  -0.   0.5 -0.   0.5],0.878732187,0,,,,,,7.06e-124,5.08e-152,1.1800000000000001e-132,3.0300000000000003e-166,3.8199999999999997e-308,3.13e-108,,,0,[False False False False False False]
4-5c7e388fffd1190017be7f83-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5c7e388fffd1190017be7f83-collider_3-generic_1,,4,,collider,[ 0.   0.5 -0.5  0.   0.5  0.5],0.757464375,0.7538170180413345,0.753817018,0.5,0,0.5,3,LC_discrete_&_1323,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[0. 1. 0. 1. 0. 0.],1.0,0,,,,,,1.8700000000000002e-129,5.530000000000001e-125,3.26e-146,4.47e-160,0.0,1.79e-276,,,0,[False False False False False False]
4-5c7e388fffd1190017be7f83-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c7e388fffd1190017be7f83-crime_0-congruent,,4,,crime,[-1.   1.   0.5 -0.5  0.   0. ],0.876908509,0.886039423540362,0.886039424,0.5,0,0.5,3,LC_discrete_&_1324,[-0.5  0.5  0.5 -0.5  0.   0. ],[-0.5  0.5  0.5 -0.5  0.   0. ],1.0,[-0.5  0.5  0.5 -0.5 -0.  -0. ],1.0,0,,,,,,1.61e-150,4.3299999999999995e-134,4.72e-120,1.8899999999999998e-136,6.76e-61,3.45e-18,,,2,[False  True False  True False False]
4-5c7e388fffd1190017be7f83-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5c7e388fffd1190017be7f83-dampened_3-generic_2,,4,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,0.8825559560970593,0.882555956,0.5,1,0.5,3,LC_discrete_&_1325,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   0.5  0.   0.5],0.796580949,[-1.  -0.5  0.   0.5  0.   0.5],0.796580949,1,,,,,,2.94e-179,2.74e-168,3.34e-141,2.0799999999999998e-68,1.48e-256,1.1299999999999999e-30,,,1,[False  True False False False False]
4-5c7e388fffd1190017be7f83-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c7e388fffd1190017be7f83-finance_0-incongruent,,4,,finance,[0.  0.  1.  0.5 0.5 0. ],0.909833037,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_1326,[0.  0.  0.5 0.5 0.5 0. ],[0.  0.  1.  0.5 0.5 0. ],0.909833037,[ 0.   0.   1.   0.5  0.5 -0. ],0.909833037,1,,,,,,2.7e-209,1.05e-37,4.3399999999999996e-42,2.85e-63,3.73e-85,2.03e-161,,,1,[False False  True False False False]
4-5c88d569d47e6a0001a6192a-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5c88d569d47e6a0001a6192a-ccause_1-generic_0,,4,,ccause,[1.  1.  0.5 0.5 0.  0. ],0.878732187,0.838835407194924,0.838835407,0.5,0,0.5,3,LC_discrete_&_1327,[1 1 0 0 0 0],[1.  0.5 0.  0.  0.  0.5],0.878732187,[1.  0.5 0.  0.  0.  0.5],0.878732187,0,,,,,,1.31e-06,0.010438715,0.0,1.57e-209,4.15e-124,2.5e-76,,,0,[False False False False False False]
4-5c88d569d47e6a0001a6192a-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5c88d569d47e6a0001a6192a-collider_1-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_&_1328,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1.  0. -0.],1.0,0,,,,,,7.41e-228,4.98e-93,2.38e-40,3.93e-99,3.5e-255,2.73e-308,,,0,[False False False False False False]
4-5c88d569d47e6a0001a6192a-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c88d569d47e6a0001a6192a-crime_0-congruent,,4,,crime,[-0.5  1.  -1.   1.   0.5  0.5],0.578536385,0.615889360201312,0.61588936,0.5,0,0.5,3,LC_discrete_&_1329,[-0.5  0.5  0.5 -1.   0.   0.5],[-0.5  0.5  0.5 -1.   0.   0.5],1.0,[-0.5  0.5  0.5 -1.   0.   0.5],1.0,0,,,,,,4.05e-18,2.1200000000000003e-144,4.4499999999999996e-136,7.13e-12,9.05e-181,6.27e-107,,,4,[ True  True False  True  True False]
4-5c88d569d47e6a0001a6192a-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,4-5c88d569d47e6a0001a6192a-dampened_3-generic_2,,4,,dampened,[-0.5 -0.5  0.   1.   0.   0.5],0.796580949,0.8551586351244197,0.855158635,0.5,1,0.5,3,LC_discrete_&_1330,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],0.91695452,[-1. -0. -0.  1.  0.  0.],0.91695452,1,,,,,,8e-150,2.5299999999999997e-52,6.51e-236,4.1500000000000004e-166,0.0,2.0600000000000003e-303,,,1,[False  True False False False False]
4-5c88d569d47e6a0001a6192a-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,4-5c88d569d47e6a0001a6192a-finance_0-incongruent,,4,,finance,[ 0.   1.  -1.   0.5 -1.   0. ],0.509837027,0.5460610106406302,0.546061011,0.5,1,0.5,3,LC_discrete_&_1331,[ 0.  -1.  -0.5 -0.5  1.   0. ],[ 0.  -1.  -0.5  0.   1.   0. ],0.919417704,[ 0.  -1.  -0.5  0.   1.   0. ],0.919417704,1,,,,,,2.97e-305,1.22e-51,3.2699999999999997e-159,1.0499999999999999e-150,4.78e-79,1.13e-294,,,2,[False False  True  True False False]
4-5cb450df19eba3001270131f-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,4-5cb450df19eba3001270131f-ccause_1-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,0.8514778685534988,0.851477869,0.5,0,0.5,3,LC_discrete_&_1332,[1 1 0 0 0 0],[ 1.   1.   0.   0.5 -0.5  0.5],0.851477869,[ 1.   1.  -0.   0.5 -0.5  0.5],0.851477869,0,,,,,,1.6100000000000001e-103,6.32e-107,7.3800000000000005e-109,0.000517522,4.45e-19,3.2000000000000002e-43,,,0,[False False False False False False]
4-5cb450df19eba3001270131f-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,4-5cb450df19eba3001270131f-collider_3-generic_1,,4,,collider,[0.  1.  0.  0.5 0.  0. ],0.914250707,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_&_1333,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1.  0.  1. -0. -0.],1.0,0,,,,,,9.43e-100,3.3000000000000003e-99,1.61e-100,1.1900000000000001e-77,3.54e-177,7.479999999999999e-270,,,0,[False False False False False False]
